Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ
4,16000,21.78,229235,2.8,109.4,110,113.4,76.69281046,150.7,25200,0.865457892,3.5,금천구,오피스텔,202304,2693.876344,339.1193527,5016.470436
25,10500,45.55,580904,3.2,81.1,86.5,84.7,117.0098478,77.5,15658.33,0.906398023,2,노원구,아파트,201410,1243.167629,117.057547,2113.932384
31,25000,39.6,566839,2.7,111.1,110,113.8,87.94771242,184.8107758,56908.33,0.682027936,3.5,강서구,아파트,202307,1974.987785,332.061046,1874.04797
32,35000,84.77,304074,4.3,99,98.5,99.8,112.9172714,140,61340,0.784327083,0.5,서대문구,아파트,202006,822.5176363,323.7131806,749.0357173
27,65000,152.85,489072,2.7,78,84.3,81.7,120.4399633,74.7,77153.85,1.260815024,2.5,양천구,아파트,201310,1245.604129,380.5311235,2882.626545
9,18000,51.97,471906,4.1,98.6,101,99.5,109.6879536,134.6,20000,0.700351002,1.25,은평구,연립다세대,202002,796.7506115,512.3171774,812.8521937
30,24000,74.22,508137,3.8,79.6,86,83.4,114.3688451,76,25175,1.274719904,2.5,관악구,아파트,201404,1248.258055,119.9644693,3647.848755
23,48000,84.85,651722,3.6,91,95.9,91.6,107.4712644,93.4,58199.09,0.830784313,1.25,송파구,아파트,201705,578.4487314,237.246514,1447.172526
17,125000,180.82,218821,3,96.9,100.5,98.7,99.98039216,127.1,185000,1.351224586,1.25,용산구,아파트,201910,1008.612749,120.8207466,2187.706754
41,55500,82.45,662838,4.1,103.1,101.5,101.1,133.5264301,161.4,193625,0.80275876,0.5,송파구,아파트,202012,225.1329818,322.6568519,2508.127694
26,100000,84.97,525570,3.8,106.9,103.8,103.4,117.2338885,177.7,204000,1.142804016,0.5,강남구,아파트,202106,510.3837136,458.9295135,2101.731315
31,36000,58.46,651722,3.4,91.8,96.3,92,107.9063604,97.8,61681.82,0.830784313,1.25,송파구,아파트,201707,116.9620379,428.3795769,2806.756903
13,45000,163.83,395233,3.5,87.1,92.6,89.3,115.8765653,88,72000,0.780888911,1.25,동작구,아파트,201607,637.6503909,504.919794,2878.656547
7,205000,194.52,439368,3.1,88.7,93.6,90.1,114.6954987,91.8,203270,1.105039681,1.25,서초구,아파트,201611,733.542006,80.48711125,1061.666228
18,16500,45.64,468983,4.1,90.4,95.3,91,107.6345984,91.7,15300,0.817232189,1.25,양천구,오피스텔,201703,658.6524739,237.9548565,2387.215404
12,21000,84.88,377432,3.9,79.4,85.9,83,120.2775291,76,33250,1.661699523,2.5,영등포구,아파트,201403,202.9440246,119.0528939,3698.017528
28,58000,83.06,650062,3.6,87.5,92.9,89.5,115.9660107,89.2,118311.11,0.915863845,1.25,송파구,아파트,201608,558.2360098,228.8627707,528.6084446
9,27000,84.96,484474,3.4,78.9,85.3,82.5,120.5908684,75,45750,0.945980094,2.5,양천구,아파트,201401,1483.137319,212.2067203,2011.420674
22,29000,84.99,572940,3.2,84.9,90,87.1,122.0035778,83.9,30133.33,0.887204028,1.5,노원구,아파트,201509,510.3860061,330.2429824,1801.819971
3,25000,59.94,128861,3.7,72.5,78.4,75.3,112.9931335,81.2,48250,0.880719721,3,중구,아파트,201104,604.0598629,457.7140664,1629.373539
3,42000,84.97,674828,3.8,72,78.2,74.2,114.4601288,81.2,90080.56,0.933422327,2.75,송파구,아파트,201101,629.175924,105.5784655,3314.878382
32,17500,41.3,400902,3.4,98,101.1,99.1,112.0392157,131.7,45280,1.071304205,1.25,구로구,아파트,201912,1092.042418,376.4746585,1246.515714
0,38000,59.88,450971,4.5,98.5,98.3,99.5,104.1001451,135.1,87616.25,0.702519327,0.5,양천구,아파트,202005,1013.596633,183.2994165,2238.707356
27,36000,82.43,489072,3.5,75.9,82.4,80.1,115.1916058,73.4,70600,0.902029276,2.75,양천구,아파트,201303,1195.923853,199.6145487,2232.271683
13,19000,63.48,492793,3.7,73.9,80.5,77.9,114.1993484,77.1,15300,0.90553838,3.25,양천구,오피스텔,201203,658.6524739,237.9548565,2387.215404
9,18000,84.92,482586,3.8,72,78.2,74.2,114.3219452,81.2,25600,1.194729447,2.75,은평구,아파트,201101,79.75165311,375.319481,886.6721471
25,12000,44.33,587991,2.7,78,84.3,81.7,120.4399633,74.7,25444.44,1.537880421,2.5,노원구,아파트,201310,954.0952347,162.9927762,1942.73935
2,60000,59.88,300991,3.4,94.7,98.6,96.5,87.29071537,119.1,117250,0.776394081,1.75,성동구,아파트,201812,777.1867769,296.6331727,1870.724472
18,45000,132.96,447099,3.7,85.5,90.8,88.1,119.8792487,84.3,39969.44,0.811061984,1.5,성북구,아파트,201601,653.4501883,132.5348767,1087.139473
27,37000,59.67,392903,3.6,92.2,96.5,92.3,101.8534863,98,69350,0.815191448,1.25,동작구,아파트,201708,448.8545191,276.2587055,715.3783863
33,27000,59.47,662392,3,77.5,83.6,81.1,117.2777269,73.7,77300,1.376066804,2.5,송파구,아파트,201308,532.5470832,197.4734202,1794.866022
31,16000,59.39,532511,3.1,96.3,100.2,98.5,95.90196078,125.2,38025,0.772934452,1.5,노원구,아파트,201909,1190.128137,236.2142853,2414.456119
30,54000,73.15,411435,5.7,103.8,101.3,101.4,131.173063,166.4,152666.67,0.878493489,0.5,서초구,아파트,202101,628.2665961,378.4615602,1905.62103
4,60000,59.98,431841,3.1,77.2,83.4,80.9,112.1448213,73.4,153744.44,1.134450555,2.5,서초구,아파트,201307,330.9733437,184.1347697,617.8129044
7,40000,84.98,229055,3.4,78.9,85.3,82.5,120.5908684,75,67000,1.520122922,2.5,용산구,아파트,201401,612.9109199,409.6120659,1004.931918
28,37000,80.92,360631,3.7,93.4,97.6,93.6,100.0761035,103,53683.33,1.446977205,1.5,영등포구,아파트,201801,623.3652462,141.8446808,3194.942976
24,14000,52.45,420803,4.3,72.5,78.6,74.9,114.3668289,81.7,26325,1.143063188,3,구로구,아파트,201103,961.8890037,293.7049129,1103.436385
5,30000,84.84,471766,2.6,78.3,84.5,82.1,119.3858845,74.5,37300,0.907323718,2.5,성북구,아파트,201311,1212.872128,181.9035515,1122.359499
22,18000,83.85,352013,3.3,81.7,87.2,84.9,116.8755595,77.4,27850,0.878238575,2,도봉구,아파트,201412,1803.623077,138.7271022,979.614238
10,21000,84.75,359109,2.9,72.9,80,77.1,114.3497467,79.4,30128.57,0.963790894,3.25,동대문구,아파트,201110,1376.511132,256.0166221,653.2865353
31,16500,45.27,377432,3.8,79.6,86,83.4,114.3688451,76,36466.67,1.661699523,2.5,영등포구,아파트,201404,451.3670907,82.90517067,2929.378399
31,27000,49.94,293601,3.4,107.7,107.4,107.2,89.56170704,179.3,52500,0.850804508,1.25,강북구,아파트,202202,937.3073035,161.4843942,996.1744294
12,40000,84.9,369595,3.7,89.5,94.6,90.5,108.6054722,91,73250,1.368126641,1.25,마포구,아파트,201701,2179.089198,211.4622724,3448.604637
31,13000,55.97,486546,3,72.8,79.8,76.8,114.3668289,80.2,41250,1.14466548,3.25,강동구,아파트,201108,481.8072243,208.523218,3737.798756
18,22000,59.95,565244,3.5,87.9,93,89.6,115.2250662,90.4,26487.5,0.795326429,1.25,노원구,아파트,201609,1173.645189,329.997235,3597.266666
6,34000,84.96,377432,3.5,79.7,85.9,83.6,110.2506714,75.7,37500,1.661699523,2.5,영등포구,아파트,201405,127.8089083,362.352237,3606.572427
10,63000,134.96,441511,4,82.9,88.1,85.7,120.9302326,79.4,87166.67,1.206405205,1.75,서초구,아파트,201503,799.4128896,141.8546528,829.0929467
3,40000,59.99,458953,3.1,109.3,108.7,112.9,67.89542484,146.2,74350,0.668905675,3.5,강동구,아파트,202302,1781.097942,184.1125568,6547.637365
14,26000,59.76,384129,2.9,72.9,80,77.1,114.5115738,79.4,37650,0.887964129,3.25,마포구,아파트,201110,702.5092274,519.7527985,695.1311963
28,12000,41.3,565244,3.1,88.7,93.6,90.1,114.6954987,91.8,28609.09,0.795326429,1.25,노원구,아파트,201611,798.1819412,233.858102,1636.667283
0,27800,28.24,579138,4.1,103.1,101.5,101.1,133.5264301,161.4,16000,0.753540274,0.5,강서구,오피스텔,202012,330.7341617,235.1416515,434.336248
29,20000,49.94,332026,3.9,95.7,99.7,97.9,83.64705882,122.2,35066.67,0.628666601,1.5,도봉구,아파트,201907,732.8412813,166.9699031,2027.053396
5,21000,20.16,402936,2.4,109.7,109.4,111.3,78.9646397,156.1,22400,0.740017354,3,서초구,오피스텔,202210,1069.568928,403.1465522,1235.773853
16,11000,31.91,553927,3.9,75.7,82.4,79.9,110.3919781,72.7,15166.67,1.165248752,2.75,강남구,오피스텔,201302,744.4599641,168.9327216,4974.205288
4,63000,59.98,291841,4.1,98.6,101,99.5,109.6879536,134.6,126416.67,0.786010216,1.25,성동구,아파트,202002,311.7732651,133.2572327,1938.813768
14,18700,43.35,567898,2.4,109.4,109.2,110.8,85.52102866,164,18200,1.099630356,2.5,강서구,연립다세대,202209,1007.946036,284.3202217,1197.745762
21,74000,114.99,484197,5.7,103.8,101.3,101.4,131.173063,166.4,101357.14,0.889780538,0.5,관악구,아파트,202101,556.5399072,273.2682413,989.1625592
23,24500,45.93,525570,2.8,107.1,104.8,105.2,108.2660515,188.5,47250,1.142804016,0.75,강남구,오피스텔,202110,628.0658555,406.646117,3178.746003
22,16000,59.39,587991,3.5,75.9,82.4,80.1,115.1916058,73.4,25225,1.529748678,2.75,노원구,아파트,201303,553.9598549,153.7606948,1345.611798
20,74000,84.93,429232,4.5,93.9,98,94.1,94.7869102,106.1,154000,1.078594039,1.5,서초구,아파트,201803,1044.210153,209.8165677,1058.660707
33,45000,84.83,651722,3.2,92.8,97,92.8,103.1332745,99.4,90100,0.830784313,1.25,송파구,아파트,201710,980.8640669,341.9513856,1912.36409
7,65000,84.83,658553,3.3,80.5,86.6,84.2,111.5487914,76.4,88175,1.191436661,2.25,송파구,아파트,201408,536.9477001,24.17646321,3817.518298
19,28000,59.96,351215,3.7,93.4,97.6,93.6,100.0761035,103,44050,1.055076901,1.5,광진구,아파트,201801,1551.101209,332.1822809,1662.00899
14,62000,114.27,456069,2.6,107.1,105.3,105.7,100.1345636,185,132000,0.741309232,1,강동구,아파트,202111,1117.339657,218.9714213,3172.069
1,17850,18.18,530126,4,99.6,98.8,100,117.4511224,147.2,27566.67,1.352069184,0.5,강남구,오피스텔,202007,200.5978937,572.3185188,1972.357728
7,50000,59.89,376341,3.2,89.1,94,90.3,112.5772286,91.2,67000,1.502480256,1.25,마포구,아파트,201612,611.2853219,513.4667772,678.1722147
18,40000,84.94,433809,4.1,90.4,95.3,91,107.6345984,91.7,44625,0.967619601,1.25,강동구,아파트,201703,330.8348675,325.0550155,1101.230495
18,37000,84.92,361146,3,81.4,86.6,84.9,115.7564906,77.5,51000,1.660947334,2,광진구,아파트,201411,1264.168589,629.9053404,534.6029786
17,26000,59.4,340267,4,95.6,99.5,97.7,76.35294118,119.6,50000,1.017015451,1.75,동대문구,아파트,201906,1275.392863,636.9862527,533.6000229
0,28000,45.03,480967,3.2,92.8,97,92.8,103.1332745,99.4,26560,0.790509811,1.25,은평구,아파트,201710,683.9264278,326.4146448,4335.597334
5,23000,34.79,579138,4.2,98.5,99.2,99.4,106.8940493,134.5,23500,0.753540274,0.75,강서구,연립다세대,202004,1065.276074,137.7990298,1206.040944
9,74000,84.9,651722,4.9,90,94.9,90.7,108.4289497,91,95352.5,0.830784313,1.25,송파구,아파트,201702,216.6021878,212.7736804,2197.56559
36,58000,83.56,531575,3.9,95.7,99.7,97.9,83.64705882,122.2,230000,1.327495552,1.5,강남구,아파트,201907,733.0106547,622.9853697,4123.985062
15,33000,36.88,396843,4,106.3,103.7,103.2,110.2824041,173.8,59983.33,0.827708037,0.5,구로구,아파트,202105,819.3566532,89.99032232,2506.745861
12,34500,114.88,674828,4.3,72.5,78.6,74.9,114.3373108,81.7,47000,1.178207636,3,송파구,아파트,201103,698.923231,159.0980671,1869.143012
14,21000,40.28,218821,3.1,96.3,100.2,98.5,95.90196078,125.2,27000,1.351224586,1.5,용산구,오피스텔,201909,237.6964888,639.476578,1799.394855
17,13000,39.76,412013,3,77.5,83.6,81.1,117.2777269,73.7,19360,1.530956507,2.5,중랑구,아파트,201308,384.423215,212.8495467,2305.024285
14,25000,59.9,377432,3.4,80.1,86.3,83.9,111.4592659,75.7,30400,1.661699523,2.5,영등포구,아파트,201407,843.366729,364.4264539,3067.19583
28,57000,78.39,435952,4.1,90.4,95.3,91,107.6345984,91.7,85000,1.057025018,1.25,서초구,아파트,201703,359.5630925,255.6327867,1178.08742
9,27000,84.99,421837,3.2,76.1,82.6,80.3,114.3446379,73.7,38500,1.125352859,2.75,구로구,아파트,201304,1559.865744,314.8151415,617.3194145
11,30000,99.92,601411,2.9,72.9,80,77.1,114.4601288,79.4,56250,0.933754146,3.25,노원구,아파트,201110,386.3542584,368.8587799,315.9917432
10,82000,84.8,656198,3.4,94.7,98.6,96.5,87.29071537,119.1,145333.33,0.862203362,1.75,송파구,아파트,201812,629.175924,105.5784655,3314.878382
29,116000,165.92,435952,3.6,91,95.9,91.6,107.4712644,93.4,136544.44,1.057025018,1.25,서초구,아파트,201705,1282.680315,274.9716009,930.5728931
0,27000,33.41,500389,3.2,89.1,94,90.3,112.5772286,91.2,31400,1.080274806,1.25,관악구,아파트,201612,227.779472,509.0386623,1551.527071
10,25000,28.25,560257,3.1,88.7,93.6,90.1,114.6954987,91.8,148250,1.424301744,1.25,강남구,아파트,201611,646.7627162,299.4871868,2349.635812
11,85000,84.81,279374,2.7,111.1,110,113.8,87.94771242,184.5892639,192250,0.953704774,3.5,성동구,아파트,202307,646.5960447,364.6255464,2115.196364
8,21100,25.87,657101,2.9,109.4,109.5,113.1,72.49019608,148.3,25000,1.093478084,3.5,송파구,오피스텔,202303,638.5613139,537.5603957,4487.631298
46,38500,49.98,537139,2.7,111.1,110,113.8,87.94771242,184.8752136,300000,0.642999411,3.5,강남구,아파트,202307,638.4186066,470.0675515,1640.058333
22,20000,51.03,585425,3.3,88.3,93.1,89.9,115.0485437,91.6,30915,0.905159242,1.25,강서구,아파트,201610,782.9466786,231.5759529,3955.459767
10,53500,113.89,305511,3.7,101.8,100.6,100.6,125.0181028,155.2,88120,0.889048654,0.5,강북구,아파트,202010,978.2708583,143.1586583,678.2407888
30,10000,51.18,561070,3.5,79.9,86.1,83.7,109.8478066,75.7,56181.25,1.517021284,2.5,강남구,아파트,201406,1438.499416,410.5641057,3711.166589
8,65100,84.88,383557,2.8,107.1,104.8,105.2,108.2660515,188.5,195200,0.667150146,0.75,동작구,아파트,202110,658.3286563,374.13777,702.4439618
12,15000,49.95,494724,3.3,72.7,79.5,76.5,114.3445053,80.1,24000,1.176750183,3.25,양천구,아파트,201107,633.2422742,149.0737291,1948.754081
31,25000,46.26,662838,3.1,100.4,99.3,100.2,120.7096307,151.9,64496.43,0.80275876,0.5,송파구,아파트,202008,849.5859651,576.8958001,3245.944088
8,29000,84.98,484474,3.5,79.9,86.1,83.7,109.8478066,75.7,42433.33,0.945980094,2.5,양천구,아파트,201406,467.4793983,286.3303808,877.8723334
34,52000,134.36,658553,3.9,79.4,85.9,83,120.2775291,76,60333.33,1.191436661,2.5,송파구,아파트,201403,255.7748959,472.0152236,2129.795311
8,10000,49.4,161487,3,74.5,81.1,78.6,101.6864175,73.6,40000,0.974247515,3,종로구,오피스텔,201208,284.4784053,576.5033735,1383.469872
22,28300,59.4,427809,2.8,107.1,104.8,105.2,108.2660515,188.5,96100,0.547777763,0.75,성북구,아파트,202110,788.3149095,344.4699205,821.7128224
18,10000,39.6,561431,2.9,74.5,81.2,78.8,110.8477666,73.2,17966.67,1.462563515,3,강서구,아파트,201209,707.9997377,202.055106,4182.699488
-1,33000,59.99,431427,3,96.9,100.5,98.7,99.98039216,127.1,74273.33,0.632663653,1.25,성북구,아파트,201910,1083.167447,346.7336716,797.1087422
9,29000,84.61,357193,3,78.7,84.9,82.3,119.4775435,74.3,32766.67,1.217836618,2.5,동대문구,아파트,201312,1577.346777,429.9692907,449.3670757
17,30000,84.93,377432,3.1,80.8,86.6,84.5,114.4583706,77.1,39288.89,1.661699523,2.25,영등포구,아파트,201409,101.7920101,437.1844023,3294.418484
27,18000,61.52,572940,4,82.9,88.1,85.7,120.9302326,79.4,24295,0.887204028,1.75,노원구,아파트,201503,798.1819412,233.858102,1636.667283
35,30000,60.03,379738,3.4,107.7,107.4,107.2,89.56170704,179.3,89000,0.757447958,1.25,동작구,아파트,202202,667.1423719,388.7361807,894.6754039
32,14000,41.3,400902,4.5,94.8,99,96.7,78.90196078,117.9,33633.33,1.071304205,1.75,구로구,아파트,201901,1092.042418,376.4746585,1246.515714
9,62000,89.84,441511,3.7,83.7,88,86,120.3488372,80.9,95000,1.206405205,1.75,서초구,아파트,201505,366.3665497,333.4030134,1642.829754
23,24000,127.02,396306,3,72.8,79.8,76.8,113.8095779,80.2,35362.5,1.463286638,3.25,동작구,아파트,201108,537.0810888,356.6771584,3882.066011
25,19000,49.6,500104,3.400091887,102.6331024,101.3167419,100.8657074,128.8816376,158.2216644,27000,1.025318027,3.5,노원구,아파트,202308,1220.587683,276.3220542,973.6178894
20,18500,44.64,402970,4.1,93.8,98.1,94.4,89.53576865,107.4,27881.25,1.096956345,1.5,구로구,아파트,201804,668.0031334,454.4446949,2223.106922
17,35000,84.97,554870,4.2,73.6,80.4,77.8,114.4838409,77.7,77100,1.091085076,3.25,강남구,아파트,201202,510.3837136,458.9295135,2101.731315
0,11302,49.33,441511,3.8,83.9,88.2,86.2,119.8121646,81.4,45779,1.206405205,1.5,서초구,아파트,201506,3859.690045,724.3970441,6114.930525
6,19950,29.75,360221,4.4,95.5,98.8,97.2,71.09803922,116.1,21000,1.451422244,1.75,영등포구,오피스텔,201904,226.0883614,530.462488,3602.420808
6,33000,98.86,380669,3.5,73.1,79.9,77.7,114.443924,78,40975,1.497561812,3.25,마포구,오피스텔,201201,325.0081454,162.6870986,178.4686249
25,18000,49.85,572940,3.6,84.1,88.5,86.5,120.6171735,82.5,23493.48,0.887204028,1.5,노원구,아파트,201507,1104.823141,89.3619861,486.1188946
24,19000,90.94,359554,2.9,75.3,82.1,79.4,109.2525068,72.1,27985.71,0.937650681,2.75,도봉구,아파트,201212,533.6240017,174.740279,1184.398616
4,35000,84.97,561431,3,74.5,81.1,78.6,101.6864175,73.6,44000,0.842082918,3,강서구,아파트,201208,340.3236968,260.7136795,438.6929066
27,27000,63.78,305511,4,99.6,98.8,100,117.4511224,147.2,56412.5,0.889048654,0.5,강북구,아파트,202007,1667.388862,565.1302302,1012.53688
4,25000,59.97,674828,3,72.8,79.8,76.8,114.4774017,80.2,83450,1.270679235,3.25,송파구,아파트,201108,698.1319711,191.2851414,2381.08982
17,22000,59.97,299533,4.3,72.5,78.6,74.9,114.1829071,81.7,44008.33,1.027464271,3,성동구,아파트,201103,489.0811809,416.9771855,1960.944334
20,15000,84.46,362400,3.8,72,78.2,74.2,114.3571625,81.2,29500,0.96307838,2.75,도봉구,아파트,201101,1520.518905,232.9003012,1279.388784
17,32000,59.79,445082,3.7,85.5,90.8,88.1,119.8792487,84.3,42200,0.994936127,1.5,강동구,아파트,201601,455.6512822,360.2567384,3510.635681
11,21000,113.31,521193,2.9,72.9,80,77.1,113.7966232,79.4,30040,1.469335198,3.25,관악구,아파트,201110,2309.705401,242.8696686,3147.995919
29,21000,71.65,557563,4.5,72.3,78.2,74.5,113.8093567,82,59966.67,1.463616014,2.75,강남구,아파트,201102,1583.855214,733.7249478,4557.92691
24,28000,68.94,379968,4.5,82.5,88.1,85.4,116.8157424,78.6,46000,1.469558254,2,마포구,아파트,201502,343.0182945,351.3771533,735.8305451
28,23000,68.86,565244,3.9,86.1,91.2,88.8,114.5348837,84.8,26639.47,0.795326429,1.5,노원구,아파트,201604,966.7265753,221.6201801,1757.95
19,2000,60.01,316094,3.7,93.4,97.6,93.6,100.0761035,103,19000,1.064366784,1.5,강북구,연립다세대,201801,670.9290236,359.1793233,647.9284281
40,26000,78.55,140477,2.9,108.9,108.5,109.7,91.34948097,173.2,48000,0.790231407,2.25,종로구,연립다세대,202207,1857.19662,462.5407985,645.5053962
14,50900,84.99,456069,3.8,106.9,103.8,103.4,117.2338885,177.7,143900,0.741309232,0.5,강동구,아파트,202106,1117.339657,218.9714213,3172.069
20,31000,59.96,291384,3.399894476,102.6854553,101.2993317,100.7922592,128.5768433,158.0407867,73000,0.919491827,3.5,강북구,아파트,202308,1413.531028,215.2003073,1010.293111
1,44000,59.96,465727,3,109.5,108.4,112.4,66.60862577,141.8,83666.67,0.892589748,3.25,은평구,아파트,202212,616.7927069,408.7336707,1382.45752
2,10975,59.99,415245,3.7,73.9,80.5,77.9,113.8093567,77.1,41500,1.464889646,3.25,중랑구,아파트,201203,504.9848356,545.9498235,2066.852399
17,42000,59.98,291841,4.2,98.5,100.1,99.4,108.3393764,135.7,116600,0.786010216,0.75,성동구,아파트,202003,866.4887724,335.2038545,1035.497886
9,18800,28.84,439276,3.3,80.5,86.6,84.2,111.5487914,76.4,25000,1.223452964,2.25,서초구,아파트,201408,722.1913959,306.9307153,1250.940772
13,28500,84.97,410609,4,82.9,88.1,85.7,120.9302326,79.4,29810,1.240504515,1.75,중랑구,아파트,201503,358.0627978,304.362791,2051.124822
26,11500,44.33,580904,4.5,79.2,85.6,82.7,121.038496,75.7,23792.59,0.906398023,2.5,노원구,아파트,201402,954.0952347,162.9927762,1942.73935
6,103000,134.9,554870,2.8,75,81.7,79.2,116.9553327,72.8,112325,1.108739972,2.75,강남구,아파트,201211,720.6075521,200.118684,3057.379608
0,23000,18.3,120430,3.2,107.1,104,103.7,119.982699,181.7,25500,2.17092733,0.5,중구,아파트,202107,624.8112158,394.8911904,1343.303905
