Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,위도,경도,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_University,Shortest_Distance_to_School
16,36000,84.97,557563,3.8,72.0,78.2,74.2,113.82093811035156,81.2,75000.0,1.6351789236068726,37.49045,127.0399974,2.75,강남구,아파트,2011-01-01,509.5339734367411,2096.7768046617107,458.25013759416134
7,20000,59.58,521193,3.8,72.0,78.2,74.2,114.26666259765624,81.2,36528.57,1.159627914428711,37.4873109,126.9608651,2.75,관악구,아파트,2011-01-01,325.1868859293102,672.5561511897041,346.931660008756
4,23000,84.53,564602,3.8,72.0,78.2,74.2,114.26449584960938,81.2,48500.0,0.857917308807373,37.5543776,126.8302062,2.75,강서구,아파트,2011-01-01,1074.2643931760183,1256.9274490200921,276.8770925388078
8,32000,114.74,396306,3.8,72.0,78.2,74.2,113.80957794189452,81.2,46250.0,1.4644540548324585,37.498056,126.9582766,2.75,동작구,아파트,2011-01-01,887.1538244950821,226.24176604866022,517.7630555260325
26,31000,116.94,674828,3.8,72.0,78.2,74.2,114.36614227294922,81.2,74221.75,1.1460973024368286,37.5059443,127.1192556,2.75,송파구,아파트,2011-01-01,1037.341607819642,1839.7633624426808,296.506439803479
0,35000,84.89,236688,3.8,72.0,78.2,74.2,114.4478530883789,81.2,70600.0,1.5330839157104492,37.5358957,126.9669677,2.75,용산구,아파트,2011-01-01,510.46627933098574,1193.359003850284,189.88005135964409
6,60000,84.99,557563,3.8,72.0,78.2,74.2,114.36682891845705,81.2,85672.73,1.1409897804260254,37.4987773,127.0498786,2.75,강남구,아파트,2011-01-01,1010.4934325209713,2614.395869925117,244.73190743046138
18,28000,84.66,396306,3.8,72.0,78.2,74.2,114.26688385009766,81.2,45104.0,1.1583338975906372,37.4896386,126.9759403,2.75,동작구,아파트,2011-01-01,606.8886042941348,787.5828932192444,172.67776072509454
33,26000,97.79,427110,3.8,72.0,78.2,74.2,114.19934844970705,81.2,97657.5,0.9013901948928832,37.5068246,126.9990742,2.75,서초구,아파트,2011-01-01,235.20071268433858,926.8674711492962,289.16792836481943
8,28000,84.32,396306,3.8,72.0,78.2,74.2,113.00987243652344,81.2,54420.0,0.8387656211853027,37.5120419,126.9290823,2.75,동작구,아파트,2011-01-01,405.69023709853786,2594.218790390313,282.98293721980025
18,14000,82.68,601411,3.8,72.0,78.2,74.2,114.19866180419922,81.2,28733.33,0.9014836549758912,37.6722745,127.0504097,2.75,노원구,아파트,2011-01-01,1029.4122426356744,2890.227622851966,229.0354331513789
23,11500,49.94,601411,3.8,72.0,78.2,74.2,112.37205505371094,81.2,25500.0,1.2052961587905884,37.6537972,127.0647488,2.75,노원구,아파트,2011-01-01,190.4723196939305,570.0583835696261,242.06729515564032
6,17000,59.79,313144,3.8,72.0,78.2,74.2,114.36682891845705,81.2,49625.0,1.142980456352234,37.5719882,126.9126582,2.75,서대문구,아파트,2011-01-01,997.4992659358365,1299.7007423114455,366.79375949475656
7,32000,84.96,674828,3.8,72.0,78.2,74.2,114.54264068603516,81.2,82721.43,1.200548529624939,37.486657,127.122462,2.75,송파구,아파트,2011-01-01,119.58126498213936,3742.329637982765,460.0335345956242
10,58000,147.26,427110,3.8,72.0,78.2,74.2,114.32112884521484,81.2,74600.0,1.488366723060608,37.4901446,126.9839283,2.75,서초구,아파트,2011-01-01,521.1552280594484,1483.9826051947723,148.71729244962503
9,40500,84.85,557563,3.8,72.0,78.2,74.2,113.00987243652344,81.2,60950.0,0.8367490172386169,37.5007525,127.0621609,2.75,강남구,아파트,2011-01-01,801.7373176297965,3283.1110573455117,377.2960731350299
6,25000,84.99,564602,3.8,72.0,78.2,74.2,113.84139251708984,81.2,45478.57,1.6038662195205688,37.5512515,126.8745431,2.75,강서구,아파트,2011-01-01,1791.2807076831798,1770.4909991180587,235.03354021370893
12,15000,84.99,486546,3.8,72.0,78.2,74.2,114.32194519042967,81.2,45331.25,1.1978881359100342,37.5307601,127.1259881,2.75,강동구,아파트,2011-01-01,263.0854254546451,1314.0388541131097,277.68626998038286
31,16000,79.93,486546,3.8,72.0,78.2,74.2,113.80957794189452,81.2,74545.45,1.4650644063949585,37.5215436,127.1368448,2.75,강동구,아파트,2011-01-01,278.86937793812933,559.1319730704694,277.03655710143596
8,36000,97.27,394875,3.8,72.0,78.2,74.2,114.19934844970705,81.2,85212.5,0.905707061290741,37.531956,126.903065,2.75,영등포구,아파트,2011-01-01,301.1345325302181,2682.8090554120895,318.9983032841271
9,16000,59.65,419048,3.8,72.0,78.2,74.2,114.32194519042967,81.2,33950.0,1.1976053714752195,37.572876,127.0806338,2.75,중랑구,아파트,2011-01-01,357.3374052852852,2050.7947593238764,304.02100515401634
0,20000,114.8,486546,3.8,72.0,78.2,74.2,112.3746109008789,81.2,37259.5,1.2071120738983154,37.5524225,127.1753241,2.75,강동구,아파트,2011-01-01,747.1594503879329,5346.430326835916,293.1762695079026
11,21000,59.96,299533,3.8,72.0,78.2,74.2,114.36483764648438,81.2,46277.42,1.1844643354415894,37.5579013,127.0271186,2.75,성동구,아파트,2011-01-01,133.31065224102912,1787.2994661109763,194.3608890875
4,24500,59.71,384129,3.8,72.0,78.2,74.2,114.18976593017578,81.2,58750.0,1.028946876525879,37.5462717,126.9296859,2.75,마포구,아파트,2011-01-01,162.82470025886747,460.6594283526946,334.3990965473452
35,27000,82.5,557563,3.8,72.0,78.2,74.2,114.47740173339844,81.2,125000.0,1.2714918851852417,37.5312593,127.026959,2.75,강남구,아파트,2011-01-01,797.3274979967929,1635.4605024020796,342.81267829577564
31,9000,51.67,486546,3.8,72.0,78.2,74.2,114.46368408203124,81.2,78012.5,0.9856249690055848,37.5269355,127.1387509,2.75,강동구,아파트,2011-01-01,236.25519945040662,1062.8759707576285,206.9075069314205
17,16500,84.09,601411,3.8,72.0,78.2,74.2,114.19308471679688,81.2,21870.0,1.0360167026519775,37.6773841,127.0531484,2.75,노원구,아파트,2011-01-01,1415.3842891122829,3335.991196762835,482.8135003408642
23,10000,37.46,601411,3.8,72.0,78.2,74.2,112.37205505371094,81.2,21220.0,1.209679126739502,37.6500651,127.0622174,2.75,노원구,아파트,2011-01-01,477.0566297088204,232.64261826690827,186.4999412905474
23,10000,49.94,601411,3.8,72.0,78.2,74.2,112.37205505371094,81.2,21220.0,1.204801082611084,37.6500651,127.0622174,2.75,노원구,아파트,2011-01-01,477.0566297088204,232.64261826690827,186.4999412905474
2,30000,137.97,384129,3.8,72.0,78.2,74.2,114.26688385009766,81.2,62750.0,1.1527032852172852,37.5584893,126.9063026,2.75,마포구,아파트,2011-01-01,658.6421442365379,2008.2772752920982,330.2389362818908
5,64000,84.92,557563,3.8,72.0,78.2,74.2,113.45306396484376,81.2,112479.41,1.316401720046997,37.4935415,127.0505473,2.75,강남구,아파트,2011-01-01,720.6833043494264,3050.3631065427767,200.10715206032668
19,14500,59.98,420803,3.8,72.0,78.2,74.2,113.8252182006836,81.2,26300.0,1.6309102773666382,37.4920109,126.8940706,2.75,구로구,아파트,2011-01-01,170.5618249033976,2466.7868208900945,338.5629252352472
10,18000,84.99,494724,3.8,72.0,78.2,74.2,114.19934844970705,81.2,41000.0,0.9071385860443116,37.5237109,126.8448735,2.75,양천구,아파트,2011-01-01,844.6571181217365,2875.5463001620265,281.5855193107375
18,19000,84.95,564602,3.8,72.0,78.2,74.2,114.26688385009766,81.2,36750.0,1.1577013731002808,37.5796025,126.8121823,2.75,강서구,아파트,2011-01-01,549.7148630678298,4264.811751711973,178.49652687344363
20,23000,73.15,427110,3.8,72.0,78.2,74.2,114.54264068603516,81.2,59980.0,1.202199101448059,37.4766176,127.0294575,2.75,서초구,아파트,2011-01-01,628.4849094106783,1906.161106710309,378.6564285869458
7,20000,84.97,482586,3.8,72.0,78.2,74.2,113.00987243652344,81.2,39200.0,0.8367490172386169,37.6001444,126.9155367,2.75,은평구,아파트,2011-01-01,890.4529419993447,300.7119455427104,199.35550858534643
10,21000,84.39,394875,3.8,72.0,78.2,74.2,114.43805694580078,81.2,35675.0,3.839622020721436,37.5053657,126.9153483,2.75,영등포구,아파트,2011-01-01,611.1904047000298,3669.764193706829,373.0691902004488
5,45000,84.82,674828,3.8,72.0,78.2,74.2,114.3366241455078,81.2,101800.0,1.1788387298583984,37.508561,127.0948204,2.75,송파구,아파트,2011-01-01,294.90168603827294,3418.7125771509336,32.848503285443435
17,16000,84.64,420803,3.8,72.0,78.2,74.2,112.99313354492188,81.2,28000.0,0.897943913936615,37.504452,126.8623018,2.75,구로구,아파트,2011-01-01,768.4854465258514,703.045664074224,482.69903151502626
33,29000,82.51,674828,3.8,72.0,78.2,74.2,113.00987243652344,81.2,125637.5,0.8367490172386169,37.5152448,127.0948683,2.75,송파구,아파트,2011-01-01,455.8506708746505,3222.2929431386005,140.42515223359098
0,23000,84.83,486546,3.8,72.0,78.2,74.2,112.36465454101562,81.2,37259.5,1.1973565816879272,37.5524225,127.1753241,2.75,강동구,아파트,2011-01-01,747.1594503879329,5346.430326835916,293.1762695079026
10,18500,59.4,313144,3.8,72.0,78.2,74.2,114.26666259765624,81.2,31000.0,1.1595807075500488,37.5804539,126.9529378,2.75,서대문구,아파트,2011-01-01,1040.2568412121666,973.4107219351747,174.36221003892476
23,15000,66.24,494724,3.8,72.0,78.2,74.2,112.76580047607422,81.2,43225.0,1.0952377319335938,37.5120557,126.85841,2.75,양천구,아파트,2011-01-01,418.6600829583883,1582.123882346676,278.79616277563053
15,29000,84.91,368260,3.8,72.0,78.2,74.2,114.11688232421876,81.2,55266.67,0.9693772196769714,37.5386271,127.0958742,2.75,광진구,아파트,2011-01-01,256.00239256426045,1458.8391837879801,370.7745186726883
5,39500,84.95,368260,3.8,72.0,78.2,74.2,112.7659912109375,81.2,76750.0,1.0972410440444946,37.5313062,127.06965,2.75,광진구,아파트,2011-01-01,1050.4825285544068,1369.211185403129,371.62545044983705
11,21000,58.68,486546,3.8,72.0,78.2,74.2,114.35985565185548,81.2,46196.77,1.139316201210022,37.552396,127.1258146,2.75,강동구,아파트,2011-01-01,291.6491387309166,1952.0021240968179,369.2064387971867
13,26000,132.96,479088,3.8,72.0,78.2,74.2,114.11965942382812,81.2,32575.0,0.9682956337928772,37.5948075,127.0103188,2.75,성북구,아파트,2011-01-01,652.0220994757889,1085.0324176601182,132.47318246357287
23,11000,54.59,601411,3.8,72.0,78.2,74.2,113.45836639404295,81.2,26815.38,1.3162312507629397,37.6661823,127.0649489,2.75,노원구,아파트,2011-01-01,953.2666934454245,1946.316985815068,163.07864650341074
10,31000,84.38,394875,3.8,72.0,78.2,74.2,114.4770278930664,81.2,57440.0,1.2694295644760132,37.531048,126.9006734,2.75,영등포구,아파트,2011-01-01,446.3128635306488,2906.533721441096,129.50591570318417
4,30000,114.27,486546,3.8,72.0,78.2,74.2,114.3445053100586,81.2,60390.0,1.1824318170547483,37.5535267,127.1395007,2.75,강동구,아파트,2011-01-01,1115.6384555391833,3164.768537073045,219.14745802781692
14,24000,84.98,396306,3.8,72.0,78.2,74.2,112.37205505371094,81.2,41450.0,1.209679126739502,37.4882469,126.9678063,2.75,동작구,아파트,2011-01-01,138.6377099628822,285.88614840335407,124.92436817938236
6,27000,114.84,521193,3.8,72.0,78.2,74.2,113.80680084228516,81.2,49457.14,1.4653338193893433,37.4791215,126.9104844,2.75,관악구,아파트,2011-01-01,962.2236741072177,3770.243524681924,164.24257992049107
3,21000,94.42,420803,3.8,72.0,78.2,74.2,114.47366333007812,81.2,34200.0,1.0748378038406372,37.504307,126.8640399,2.75,구로구,아파트,2011-01-01,786.2992827786989,589.9312650576122,499.906266286255
3,39000,59.96,674828,3.8,72.0,78.2,74.2,112.76580047607422,81.2,90080.56,1.0977110862731934,37.5140688,127.0813814,2.75,송파구,아파트,2011-01-01,628.2292012673228,3320.4392805860484,105.38715073114696
25,10000,43.79,674828,3.8,72.0,78.2,74.2,113.79261779785156,81.2,44733.33,1.4631763696670532,37.4966226,127.1177972,2.75,송파구,아파트,2011-01-01,117.07693988735217,2809.9648852178107,428.7738996488908
4,63000,149.45,674828,3.8,72.0,78.2,74.2,114.36614227294922,81.2,85564.29,1.1324955224990845,37.5098873,127.0895702,2.75,송파구,아파트,2011-01-01,535.8406352986142,3809.807636840383,24.16616455234445
9,30000,84.88,494724,3.8,72.0,78.2,74.2,114.5115737915039,81.2,75300.0,0.887964129447937,37.5216472,126.8721607,2.75,양천구,아파트,2011-01-01,850.0101540901355,2431.2738002821643,93.10636599534423
12,17000,59.57,420803,3.8,72.0,78.2,74.2,114.25310516357422,81.2,34030.0,0.8548411130905151,37.4952641,126.8625018,2.75,구로구,아파트,2011-01-01,1787.8476111123357,718.7009718616338,318.83618976324055
16,32000,108.63,313144,3.8,72.0,78.2,74.2,112.37205505371094,81.2,40410.0,1.209695816040039,37.5703102,126.9584487,2.75,서대문구,아파트,2011-01-01,247.88337470310222,406.7243039755726,393.9037299637275
4,36000,84.69,368260,3.8,72.0,78.2,74.2,114.53807067871094,81.2,55800.0,1.194233536720276,37.546935,127.1048339,2.75,광진구,아파트,2011-01-01,993.3808751066514,364.2130940762506,300.60903032542035
18,25000,131.4,564602,3.8,72.0,78.2,74.2,113.00987243652344,81.2,55960.0,0.8619402647018433,37.5663469,126.8540309,2.75,강서구,아파트,2011-01-01,1993.6252091304939,1999.224990020966,144.66465737994372
37,23000,72.51,427110,3.8,72.0,78.2,74.2,112.37205505371094,81.2,126275.0,1.206486701965332,37.5006731,126.9912337,2.75,서초구,아파트,2011-01-01,1021.6174493949034,1237.9658410027325,140.64194666744467
16,17800,58.14,564602,3.8,72.0,78.2,74.2,114.36483764648438,81.2,24335.71,1.182276725769043,37.5604513,126.8448691,2.75,강서구,아파트,2011-01-01,1055.115195864489,1123.5371852829044,157.1586702363251
0,22000,84.87,486546,3.8,72.0,78.2,74.2,112.37205505371094,81.2,39397.0,1.2038893699645996,37.5611803,127.1716648,2.75,강동구,아파트,2011-01-01,508.21931047887244,5849.344460417037,450.9323594342319
16,14000,58.14,564602,3.8,72.0,78.2,74.2,114.19934844970705,81.2,30440.0,0.9022862911224364,37.5616414,126.8411116,2.75,강서구,아파트,2011-01-01,1152.4558237009048,1268.257313968132,153.59534856425
8,9500,41.58,239926,3.8,72.0,78.2,74.2,114.2539291381836,81.2,15600.0,1.1633896827697754,37.4561179,126.8995349,2.75,금천구,아파트,2011-01-01,3254.755089202535,5479.275038538858,362.8396345458444
3,60000,119.93,674828,3.8,72.0,78.2,74.2,114.46012878417967,81.2,90080.56,0.9336698055267334,37.5140688,127.0813814,2.75,송파구,아파트,2011-01-01,628.2292012673228,3320.4392805860484,105.38715073114696
27,7000,62.27,601411,3.8,72.0,78.2,74.2,113.00987243652344,81.2,33225.0,0.8338344097137451,37.626375,127.0830489,2.75,노원구,아파트,2011-01-01,748.1478440125313,680.3962952257247,465.2787532765199
28,23000,53.46,557563,3.8,72.0,78.2,74.2,113.69617462158205,81.2,82900.0,1.1825475692749023,37.4888759,127.0716679,2.75,강남구,아파트,2011-01-01,992.5317850470989,4751.978581278539,227.23675918081747
23,17000,59.91,368260,3.8,72.0,78.2,74.2,114.36682891845705,81.2,34490.0,1.1407978534698486,37.5344086,127.0755737,2.75,광진구,아파트,2011-01-01,916.6770572923235,1001.8290417380271,132.8087292370577
14,18000,59.88,362400,3.8,72.0,78.2,74.2,113.00987243652344,81.2,36450.0,0.8338344097137451,37.6597474,127.0480433,2.75,도봉구,아파트,2011-01-01,709.0043907113912,1880.701697715454,245.46126083251687
12,13000,49.6,601411,3.8,72.0,78.2,74.2,113.80680084228516,81.2,23052.38,1.4649341106414795,37.6234994,127.0831875,2.75,노원구,아파트,2011-01-01,875.6513401712134,820.3532345015082,177.2918575373889
9,32000,107.86,486546,3.8,72.0,78.2,74.2,114.47366333007812,81.2,31350.0,0.9658175706863404,37.5248851,127.1299053,2.75,강동구,아파트,2011-01-01,457.4260659833033,592.4024433161375,294.9426664887368
29,12000,49.56,557563,3.8,72.0,78.2,74.2,112.99313354492188,81.2,84476.09,0.8808935284614563,37.4785022,127.0615383,2.75,강남구,아파트,2011-01-01,1673.9153286644967,4202.788358778689,745.9253844667033
5,55000,116.19,674828,3.8,72.0,78.2,74.2,114.33731079101562,81.2,101800.0,1.1811975240707395,37.508561,127.0948204,2.75,송파구,아파트,2011-01-01,294.90168603827294,3418.7125771509336,32.848503285443435
8,14800,59.95,479088,3.8,72.0,78.2,74.2,114.26666259765624,81.2,31650.0,1.1568561792373655,37.6078598,127.0454247,2.75,성북구,아파트,2011-01-01,287.13730474542683,279.76510570451376,235.35544164045308
1,25000,58.65,384129,3.8,72.0,78.2,74.2,114.46027374267578,81.2,40000.0,1.281121850013733,37.5402402,126.9523493,2.75,마포구,아파트,2011-01-01,313.82570236619165,498.9341691801138,288.8643320812289
17,15000,58.59,359109,3.8,72.0,78.2,74.2,114.1829071044922,81.2,29090.0,1.044503688812256,37.5726981,127.0323149,2.75,동대문구,아파트,2011-01-01,160.38957317726047,1778.9120741292788,440.35875293814445
28,50000,143.77,427110,3.8,72.0,78.2,74.2,113.80680084228516,81.2,81000.0,1.4651881456375122,37.5107664,127.0142409,2.75,서초구,아파트,2011-01-01,376.93981121251437,1428.8523573775574,435.84209539178005
0,20000,84.83,359109,3.8,72.0,78.2,74.2,114.19934844970705,81.2,42075.0,0.900763988494873,37.5758796,127.0653027,2.75,동대문구,아파트,2011-01-01,948.917093465973,959.0375190030716,423.63464640241006
9,16000,59.4,359109,3.8,72.0,78.2,74.2,113.69617462158205,81.2,33287.5,1.1786876916885376,37.5964626,127.0646257,2.75,동대문구,아파트,2011-01-01,1273.046258863572,532.4290902757717,638.1649672048572
28,7000,55.8,486546,3.8,72.0,78.2,74.2,114.48422241210938,81.2,53000.0,1.2698935270309448,37.5511028,127.1696401,2.75,강동구,아파트,2011-01-01,663.019063183174,4885.4924995401025,125.27523223470946
12,20000,84.4,384129,3.8,72.0,78.2,74.2,114.4420928955078,81.2,68500.0,1.5441932678222656,37.5439767,126.9310986,2.75,마포구,아파트,2011-01-01,146.86385605098158,717.424086714821,326.65680018075204
15,29000,84.88,368260,3.8,72.0,78.2,74.2,114.11688232421876,81.2,55266.67,0.9693939089775084,37.5386271,127.0958742,2.75,광진구,아파트,2011-01-01,256.00239256426045,1458.8391837879801,370.7745186726883
4,26000,59.98,486546,3.8,72.0,78.2,74.2,114.33731079101562,81.2,60390.0,1.1796320676803589,37.5535267,127.1395007,2.75,강동구,아파트,2011-01-01,1115.6384555391833,3164.768537073045,219.14745802781692
3,38000,112.11,486546,3.8,72.0,78.2,74.2,112.99313354492188,81.2,68985.71,0.8986039757728577,37.5564401,127.1420345,2.75,강동구,아파트,2011-01-01,1129.8152293099204,3437.9324131757767,219.99170889185976
32,32000,84.43,557563,3.8,72.0,78.2,74.2,113.00987243652344,81.2,100404.17,0.8338344097137451,37.4974176,127.0653272,2.75,강남구,아파트,2011-01-01,540.7788869256138,3723.160550967055,336.1230787817961
30,47000,131.08,674828,3.8,72.0,78.2,74.2,114.32194519042967,81.2,79685.71,1.202831506729126,37.5068649,127.073142,2.75,송파구,아파트,2011-01-01,257.0106493624106,3880.745979229532,241.4184967501537
32,28000,105.89,427110,3.8,72.0,78.2,74.2,114.36705017089844,81.2,119470.0,1.1399497985839844,37.5083529,127.0059798,2.75,서초구,아파트,2011-01-01,531.1989007815297,922.2616333150928,252.24619961626104
6,28000,84.67,384129,3.8,72.0,78.2,74.2,114.09910583496094,81.2,65500.0,0.93631911277771,37.5802109,126.8859707,2.75,마포구,아파트,2011-01-01,1799.415491019473,3263.044776085461,229.4952383914538
32,33000,120.0,674828,3.8,72.0,78.2,74.2,114.26410675048828,81.2,80061.54,1.152087688446045,37.5188846,127.0992806,2.75,송파구,아파트,2011-01-01,234.84030360295006,2797.243807405307,122.70236160604752
30,24000,82.06,674828,3.8,72.0,78.2,74.2,114.32194519042967,81.2,79685.71,1.1976053714752195,37.5068649,127.073142,2.75,송파구,아파트,2011-01-01,257.0106493624106,3880.745979229532,241.4184967501537
12,20000,84.93,420803,3.8,72.0,78.2,74.2,114.26688385009766,81.2,37400.0,1.1550253629684448,37.5034978,126.8842102,2.75,구로구,아파트,2011-01-01,440.4898604111398,1480.8708614205425,385.4285072612483
